"uniqueID";"item";"self_A";"other_A";"self_B";"other_B";"choice_self";"choice_other";"optionSide";"count_trials"
15;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";3
15;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";4
15;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";5
15;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";6
15;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";7
15;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";8
15;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";9
15;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";10
15;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";11
15;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";12
15;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"A_left";13
15;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";14
15;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";15
15;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";16
15;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";17
15;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";18
15;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";19
15;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";20
15;"18";"+0,48";"-0,93";"+1,00";"-1,00";48;-93;"A_left";21
15;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";22
15;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";23
16;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";0
16;"12";"-0,93";"+1,52";"-1,00";"+1,00";-100;100;"B_left";1
16;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";2
16;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";3
16;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";4
16;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";5
16;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";6
16;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"B_left";7
16;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";8
16;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";9
16;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";10
16;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";11
16;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";12
16;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";13
16;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";14
16;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";15
16;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";16
16;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";17
16;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";18
16;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";19
16;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";20
16;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";21
16;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";22
16;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";23
17;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";0
17;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";1
17;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";2
17;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";3
17;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";4
17;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";5
17;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";6
17;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";7
17;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";8
17;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";9
17;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";10
17;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";11
17;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";12
17;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";13
17;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";14
17;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";15
17;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";16
17;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";17
17;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";18
17;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";19
17;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";20
17;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";21
17;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";22
17;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";23
19;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";0
19;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";1
19;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";2
19;"9";"+0,00";"+2,73";"-0,41";"+2,41";-41;241;"B_left";3
19;"4";"+2,41";"+2,41";"+2,00";"+2,73";200;273;"B_left";4
19;"20";"+1,52";"-0,93";"+2,00";"-0,73";152;-93;"A_left";5
19;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";6
19;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";7
19;"21";"+2,00";"-0,73";"+2,41";"-0,41";200;-73;"A_left";8
19;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";9
19;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";10
19;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";11
19;"22";"+2,41";"-0,41";"+2,73";"-0,00";241;-41;"A_left";12
19;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";13
19;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";14
19;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";15
19;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";16
19;"10";"-0,41";"+2,41";"-0,73";"+2,00";-73;200;"B_left";17
19;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";18
19;"12";"-0,93";"+1,52";"-1,00";"+1,00";-100;100;"B_left";19
19;"23";"+2,73";"-0,00";"+2,93";"+0,48";273;0;"A_left";20
19;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";21
19;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";22
19;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";23
20;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";0
20;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";1
20;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";2
20;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";3
20;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";4
20;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";5
20;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";6
20;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";7
20;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";8
20;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";9
20;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";10
20;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"A_left";11
20;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";12
20;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";13
20;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";14
20;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";15
20;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";16
20;"11";"-0,73";"+2,00";"-0,93";"+1,52";-93;152;"A_left";17
20;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";18
20;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";19
20;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";20
20;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";21
20;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";22
20;"21";"+2,00";"-0,73";"+2,41";"-0,41";200;-73;"B_left";23
21;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";0
21;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";1
21;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";2
21;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";3
21;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"A_left";4
21;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";5
21;"18";"+0,48";"-0,93";"+1,00";"-1,00";48;-93;"B_left";6
21;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";7
21;"12";"-0,93";"+1,52";"-1,00";"+1,00";-100;100;"A_left";8
21;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";9
21;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";10
21;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";11
21;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";12
21;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";13
21;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";14
21;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";15
21;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";16
21;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";17
21;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";18
21;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";19
21;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";20
21;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";21
21;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";22
21;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";23
22;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";0
22;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";1
22;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";2
22;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";3
22;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";4
22;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";5
22;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";6
22;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";7
22;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";8
22;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";9
22;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";10
22;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";11
22;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";12
22;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";13
22;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";14
22;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";15
22;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";16
22;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";17
22;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";18
22;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";19
22;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";20
22;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";21
22;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";22
22;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";23
23;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";0
23;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";1
23;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";2
23;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";3
23;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";4
23;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";5
23;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";6
23;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";7
23;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"B_left";8
23;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";9
23;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"B_left";10
23;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";11
23;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";12
23;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";13
23;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";14
23;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"A_left";15
23;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";16
23;"15";"-0,73";"-0,00";"-0,41";"-0,41";-73;0;"A_left";17
23;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";18
23;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";19
23;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";20
23;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";21
23;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";22
23;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";23
24;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";0
24;"17";"-0,00";"-0,73";"+0,48";"-0,93";0;-73;"B_left";1
24;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"B_left";2
24;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"A_left";3
24;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";4
24;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";5
24;"19";"+1,00";"-1,00";"+1,52";"-0,93";100;-100;"B_left";6
24;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";7
24;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";8
24;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";9
24;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";10
24;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";11
24;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";12
24;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";13
24;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";14
24;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"B_left";15
24;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";16
24;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";17
24;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";18
24;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";19
24;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";20
24;"18";"+0,48";"-0,93";"+1,00";"-1,00";48;-93;"B_left";21
24;"15";"-0,73";"-0,00";"-0,41";"-0,41";-73;0;"B_left";22
24;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";23
25;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";0
25;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";1
25;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";2
25;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";3
25;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";4
25;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"A_left";5
25;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";6
25;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";7
25;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"B_left";8
25;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";9
25;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"B_left";10
25;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";11
25;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";12
25;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";13
25;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";14
25;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";15
25;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";16
25;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";17
25;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";18
25;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";19
25;"3";"+2,73";"+2,00";"+2,41";"+2,41";241;241;"A_left";20
25;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"B_left";21
25;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";22
25;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";23
26;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";0
26;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";1
26;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";2
26;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";3
26;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";4
26;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";5
26;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";6
26;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"A_left";7
26;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";8
26;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";9
26;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";10
26;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";11
26;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"A_left";12
26;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"B_left";13
26;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";14
26;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";15
26;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";16
26;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"A_left";17
26;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";18
26;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";19
26;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";20
26;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";21
26;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";22
26;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";23
27;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";0
27;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";1
27;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";2
27;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";3
27;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";4
27;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"A_left";5
27;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";6
27;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";7
27;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";8
27;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";9
27;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";10
27;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";11
27;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"B_left";12
27;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"B_left";13
27;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";14
27;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";15
27;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";16
27;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"B_left";17
27;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"A_left";18
27;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"A_left";19
27;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"A_left";20
27;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";21
27;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";22
27;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";23
28;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";0
28;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"B_left";1
28;"24";"+2,93";"+0,48";"+3,00";"+1,00";293;48;"A_left";2
28;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";3
28;"16";"-0,41";"-0,41";"-0,00";"-0,73";-41;-41;"A_left";4
28;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"B_left";5
28;"7";"+1,00";"+3,00";"+0,48";"+2,93";48;293;"B_left";6
28;"13";"-1,00";"+1,00";"-0,93";"+0,48";-100;100;"B_left";7
28;"14";"-0,93";"+0,48";"-0,73";"-0,00";-93;48;"A_left";8
28;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";9
28;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";10
28;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"B_left";11
28;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"A_left";12
28;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";13
28;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"A_left";14
28;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"B_left";15
28;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"A_left";16
28;"2";"+2,93";"+1,52";"+2,73";"+2,00";273;200;"A_left";17
28;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";18
28;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";19
28;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";20
28;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";21
28;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"B_left";22
28;"1";"+3,00";"+1,00";"+2,93";"+1,52";293;152;"B_left";23
29;"15";"-0,73";"-0,00";"-0,41";"-0,41";-41;-41;"B_left";0
29;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"A_left";1
29;"18";"+0,48";"-0,93";"+1,00";"-1,00";100;-100;"A_left";2
29;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"A_left";3
29;"3";"+2,73";"+2,00";"+2,41";"+2,41";273;200;"B_left";4
29;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";5
29;"17";"-0,00";"-0,73";"+0,48";"-0,93";48;-93;"B_left";6
29;"20";"+1,52";"-0,93";"+2,00";"-0,73";200;-73;"A_left";7
29;"4";"+2,41";"+2,41";"+2,00";"+2,73";241;241;"B_left";8
29;"16";"-0,41";"-0,41";"-0,00";"-0,73";0;-73;"B_left";9
29;"22";"+2,41";"-0,41";"+2,73";"-0,00";273;0;"A_left";10
29;"21";"+2,00";"-0,73";"+2,41";"-0,41";241;-41;"B_left";11
29;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"A_left";12
29;"9";"+0,00";"+2,73";"-0,41";"+2,41";0;273;"A_left";13
29;"19";"+1,00";"-1,00";"+1,52";"-0,93";152;-93;"B_left";14
29;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"A_left";15
29;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"A_left";16
29;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";17
29;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";18
29;"8";"+0,48";"+2,93";"+0,00";"+2,73";48;293;"A_left";19
29;"11";"-0,73";"+2,00";"-0,93";"+1,52";-73;200;"A_left";20
29;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";21
29;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";22
29;"23";"+2,73";"-0,00";"+2,93";"+0,48";293;48;"B_left";23
31;"1";"+3,00";"+1,00";"+2,93";"+1,52";300;100;"B_left";0
31;"5";"+2,00";"+2,73";"+1,52";"+2,93";200;273;"B_left";1
31;"2";"+2,93";"+1,52";"+2,73";"+2,00";293;152;"B_left";2
31;"10";"-0,41";"+2,41";"-0,73";"+2,00";-41;241;"B_left";3
31;"7";"+1,00";"+3,00";"+0,48";"+2,93";100;300;"A_left";4
31;"6";"+1,52";"+2,93";"+1,00";"+3,00";152;293;"B_left";5
31;"13";"-1,00";"+1,00";"-0,93";"+0,48";-93;48;"B_left";6
31;"12";"-0,93";"+1,52";"-1,00";"+1,00";-93;152;"A_left";7
31;"24";"+2,93";"+0,48";"+3,00";"+1,00";300;100;"B_left";8
31;"14";"-0,93";"+0,48";"-0,73";"-0,00";-73;0;"A_left";9
